steam_64_id,appid,name,playtime_forever,playtime_2weeks,has_community_visible_stats
76561198213653761,218620,PAYDAY 2,4977,0,True
76561198213653761,730,Counter-Strike 2,66085,0,True
76561198214262980,730,Counter-Strike 2,242832,0,True
76561198214262980,252490,Rust,1476,0,True
76561198232249608,730,Counter-Strike 2,39056,0,True
76561198254614228,218620,PAYDAY 2,1938,0,True
76561198254614228,252490,Rust,11323,0,True
76561198254614228,730,Counter-Strike 2,54414,2066,True
76561198257417081,252490,Rust,18160,0,True
76561198257417081,730,Counter-Strike 2,33882,84,True
76561198277974563,240,Counter-Strike: Source,6451,0,True
76561198277974563,730,Counter-Strike 2,552699,956,True
76561198277974563,218620,PAYDAY 2,5720,0,True
76561198278555784,730,Counter-Strike 2,19826,0,True
76561198278555784,218620,PAYDAY 2,1280,0,True
76561198278555784,252490,Rust,23696,0,True
76561198280279430,218620,PAYDAY 2,55279,0,True
76561198280279430,730,Counter-Strike 2,50442,0,True
76561198298250996,730,Counter-Strike 2,5453,0,True
76561198339251303,730,Counter-Strike 2,53111,41,True
76561198346830319,730,Counter-Strike 2,76992,145,True
76561199049772699,730,Counter-Strike 2,138202,5688,True
76561198026274466,730,Counter-Strike 2,128767,0,True
76561198026274466,222880,Insurgency,652,0,True
76561198026274466,218620,PAYDAY 2,879,0,True
76561198117519630,730,Counter-Strike 2,75930,1686,True
76561198157915985,252490,Rust,6379,0,True
76561198157915985,730,Counter-Strike 2,214919,0,True
76561198243158092,730,Counter-Strike 2,26205,0,True
76561198304373401,730,Counter-Strike 2,2659,0,True
76561198330004401,730,Counter-Strike 2,100516,0,True
76561198333708027,730,Counter-Strike 2,92384,0,True
76561198354180929,730,Counter-Strike 2,104843,0,True
76561198364336000,730,Counter-Strike 2,57138,0,True
76561198882508798,730,Counter-Strike 2,5255,1,True
76561198913287644,730,Counter-Strike 2,242896,1760,True
76561198916769008,730,Counter-Strike 2,29848,0,True
76561199002990300,730,Counter-Strike 2,31885,0,True
76561199226407494,730,Counter-Strike 2,1225,0,True
76561199487869653,730,Counter-Strike 2,47465,0,True
76561199653117358,730,Counter-Strike 2,1955,260,True
76561198077833811,730,Counter-Strike 2,8830,0,True
76561198179064498,730,Counter-Strike 2,7600,309,True
76561198099567518,730,Counter-Strike 2,9211,0,True
76561198101730551,730,Counter-Strike 2,1902,0,True
76561198128615123,730,Counter-Strike 2,96705,412,True
76561198139120103,730,Counter-Strike 2,1981,0,True
76561198253965836,730,Counter-Strike 2,16169,0,True
76561198131911564,730,Counter-Strike 2,18091,0,True
76561198143681128,730,Counter-Strike 2,59425,0,True
76561199481569997,730,Counter-Strike 2,730,0,True
76561198091186969,730,Counter-Strike 2,2791,0,True
76561198102168540,730,Counter-Strike 2,29455,0,True
76561198105439982,730,Counter-Strike 2,59845,0,True
76561198105439982,218620,PAYDAY 2,5696,0,True
76561198144186244,222880,Insurgency,1220,0,True
76561198144186244,730,Counter-Strike 2,22715,0,True
76561198156752258,730,Counter-Strike 2,11815,0,True
76561198177539193,730,Counter-Strike 2,24626,0,True
76561198185226991,218620,PAYDAY 2,3131,0,True
76561198194352510,730,Counter-Strike 2,29716,0,True
76561198194444695,730,Counter-Strike 2,5770,0,True
76561198198971575,730,Counter-Strike 2,104081,1564,True
76561198273655895,730,Counter-Strike 2,1557,0,True
76561198325674179,252490,Rust,1975,0,True
76561198325674179,730,Counter-Strike 2,146998,1067,True
76561198325674179,648800,Raft,1998,0,True
76561198346063446,730,Counter-Strike 2,2479,0,True
76561198840407906,730,Counter-Strike 2,1350,364,True
76561198845923587,730,Counter-Strike 2,7730,0,True
76561198991648041,730,Counter-Strike 2,193085,0,True
76561199303744097,730,Counter-Strike 2,9883,197,True
76561198333099638,730,Counter-Strike 2,59860,0,True
76561198390424344,240,Counter-Strike: Source,118045,0,True
76561198390424344,730,Counter-Strike 2,100973,0,True
76561198404586718,240,Counter-Strike: Source,11674,0,True
76561198404586718,221100,DayZ,8644,0,True
76561198404586718,648800,Raft,1709,0,True
76561198404586718,252490,Rust,2045,0,True
76561198404586718,730,Counter-Strike 2,377929,3920,True
76561198404891111,730,Counter-Strike 2,69336,94,True
76561198404891111,252490,Rust,2479,0,True
76561198432298314,730,Counter-Strike 2,16103,0,True
76561198446734093,218620,PAYDAY 2,1423,0,True
76561198446734093,730,Counter-Strike 2,261450,192,True
76561198446734093,252490,Rust,23004,0,True
76561198866387655,730,Counter-Strike 2,197019,2744,True
76561198960337316,240,Counter-Strike: Source,3056,0,True
76561198960337316,252490,Rust,62832,0,True
76561198960337316,730,Counter-Strike 2,40428,0,True
76561199001908488,730,Counter-Strike 2,53980,0,True
76561199014327213,730,Counter-Strike 2,11053,0,True
76561199077205732,730,Counter-Strike 2,23699,0,True
76561199152226544,730,Counter-Strike 2,41032,0,True
76561199226574360,221100,DayZ,5888,0,True
76561199226574360,730,Counter-Strike 2,93065,1043,True
76561199251457651,730,Counter-Strike 2,13893,0,True
76561198058932226,730,Counter-Strike 2,32819,0,True
76561198058932226,218620,PAYDAY 2,24059,0,True
76561198058932226,222880,Insurgency,980,0,True
76561198138045482,218620,PAYDAY 2,2197,0,True
76561198138045482,730,Counter-Strike 2,77868,0,True
76561198138045482,648800,Raft,2194,0,True
76561198138045482,252490,Rust,44563,0,True
76561198145615538,730,Counter-Strike 2,123516,0,True
76561198184633139,221100,DayZ,123969,0,True
76561198184633139,730,Counter-Strike 2,79893,143,True
76561198244617094,218620,PAYDAY 2,1058,0,True
76561198244617094,730,Counter-Strike 2,25202,0,True
76561198244617094,648800,Raft,1215,0,True
76561198268811348,730,Counter-Strike 2,100819,692,True
76561198268811348,252490,Rust,14513,0,True
76561198366752048,218620,PAYDAY 2,963,0,True
76561198366752048,648800,Raft,1204,0,True
76561198366752048,730,Counter-Strike 2,1901,0,True
76561198453627020,730,Counter-Strike 2,17445,0,True
76561198802089331,730,Counter-Strike 2,36011,1,True
76561198802089331,252490,Rust,20248,4108,True
76561198802879808,730,Counter-Strike 2,68962,0,True
76561198820262486,218620,PAYDAY 2,23432,0,True
76561198820262486,222880,Insurgency,3101,0,True
76561198820262486,730,Counter-Strike 2,41292,0,True
76561198820262486,252490,Rust,3901,0,True
76561198825401841,730,Counter-Strike 2,13757,0,True
76561198833505714,730,Counter-Strike 2,28312,0,True
76561198847282011,730,Counter-Strike 2,3655,0,True
76561198866077492,730,Counter-Strike 2,110078,105,True
76561198869614835,240,Counter-Strike: Source,936,0,True
76561198869614835,218620,PAYDAY 2,3493,0,True
76561198869614835,730,Counter-Strike 2,44043,0,True
76561198871275751,730,Counter-Strike 2,1090,0,True
76561198931559305,730,Counter-Strike 2,59023,0,True
76561198935052904,218620,PAYDAY 2,2860,0,True
76561198935052904,222880,Insurgency,4717,0,True
76561198935052904,730,Counter-Strike 2,40408,0,True
76561198944543200,730,Counter-Strike 2,73471,0,True
76561198945435567,730,Counter-Strike 2,3404,0,True
76561198953641056,218620,PAYDAY 2,4736,0,True
76561198953641056,221100,DayZ,940,0,True
76561198953641056,648800,Raft,1085,0,True
76561198953641056,252490,Rust,16449,0,True
76561198953641056,730,Counter-Strike 2,3168,0,True
76561198982772125,218620,PAYDAY 2,1510,0,True
76561198982772125,730,Counter-Strike 2,5904,0,True
76561198982945638,221100,DayZ,3475,0,True
76561198982945638,252490,Rust,32247,0,True
76561198982945638,730,Counter-Strike 2,124131,1584,True
76561198999239800,730,Counter-Strike 2,14935,0,True
76561199009740363,730,Counter-Strike 2,79368,703,True
76561199031897722,730,Counter-Strike 2,87061,0,True
76561199100867942,730,Counter-Strike 2,27240,0,True
76561199103246926,730,Counter-Strike 2,15956,0,True
76561199132948783,730,Counter-Strike 2,9401,516,True
76561199165020305,730,Counter-Strike 2,82690,2404,True
76561199187311568,730,Counter-Strike 2,21452,0,True
76561199188295550,730,Counter-Strike 2,38057,1951,True
76561199316222331,730,Counter-Strike 2,1696,13,True
76561199387950027,730,Counter-Strike 2,45862,125,True
76561199634489693,730,Counter-Strike 2,2603,0,True
76561198052049195,730,Counter-Strike 2,89186,0,True
76561198087345741,730,Counter-Strike 2,1908,0,True
76561198090112356,730,Counter-Strike 2,1094,0,True
76561198096019760,730,Counter-Strike 2,7149,0,True
76561198108376696,730,Counter-Strike 2,4560,0,True
76561198125411273,730,Counter-Strike 2,76678,0,True
76561198138335898,730,Counter-Strike 2,4775,0,True
76561198146213621,730,Counter-Strike 2,9195,0,True
76561198162008084,730,Counter-Strike 2,23267,0,True
76561198178970703,730,Counter-Strike 2,9511,89,True
76561199465303183,730,Counter-Strike 2,25234,497,True
76561198017505237,240,Counter-Strike: Source,730,0,True
76561198017505237,730,Counter-Strike 2,23054,0,True
76561198114406656,730,Counter-Strike 2,104766,165,True
76561198131505253,730,Counter-Strike 2,940,0,True
76561198084297984,218620,PAYDAY 2,829,0,True
76561198084297984,730,Counter-Strike 2,137288,142,True
76561198241202340,648800,Raft,694,0,True
76561198311330076,730,Counter-Strike 2,103689,0,True
76561198263580306,730,Counter-Strike 2,4540,0,True
76561198263580306,648800,Raft,2782,0,True
76561198329512834,730,Counter-Strike 2,46086,0,True
76561198350355944,730,Counter-Strike 2,945,0,True
76561198419196585,730,Counter-Strike 2,23020,1,True
76561198812685081,730,Counter-Strike 2,2894,0,True
76561198052661299,218620,PAYDAY 2,1796,0,True
76561198066112330,730,Counter-Strike 2,135923,81,True
76561198069834555,218620,PAYDAY 2,2648,0,True
76561198069834555,730,Counter-Strike 2,21953,2047,True
76561198069834555,648800,Raft,1677,0,True
76561198071034189,730,Counter-Strike 2,31834,133,True
76561198077123910,730,Counter-Strike 2,150388,0,True
76561198086939848,730,Counter-Strike 2,67513,0,True
76561198086939848,218620,PAYDAY 2,2956,0,True
76561198086939848,648800,Raft,3343,0,True
76561198089267363,730,Counter-Strike 2,61536,0,True
76561198090584236,730,Counter-Strike 2,21645,0,True
76561198096784668,730,Counter-Strike 2,90163,1196,True
76561198098687495,218620,PAYDAY 2,2142,0,True
76561198099518184,218620,PAYDAY 2,2104,0,True
76561198099518184,730,Counter-Strike 2,10527,0,True
76561198099708826,730,Counter-Strike 2,96632,1911,True
76561198120026957,730,Counter-Strike 2,115677,0,True
76561198123732166,730,Counter-Strike 2,104093,0,True
76561198125861671,730,Counter-Strike 2,669,0,True
76561198133398836,730,Counter-Strike 2,13751,0,True
76561198151015339,730,Counter-Strike 2,604,0,True
76561198202252593,730,Counter-Strike 2,38789,0,True
76561198203134758,222880,Insurgency,805,0,True
76561198203134758,730,Counter-Strike 2,170098,305,True
76561198317200784,730,Counter-Strike 2,15550,0,True
76561198348591883,730,Counter-Strike 2,43135,0,True
76561198367083931,730,Counter-Strike 2,30065,0,True
76561198370564033,730,Counter-Strike 2,2329,0,True
76561198441940482,730,Counter-Strike 2,35045,0,True
76561198070367071,730,Counter-Strike 2,32382,0,True
76561198070367071,218620,PAYDAY 2,3968,0,True
76561198085255352,730,Counter-Strike 2,22678,0,True
76561198066061146,730,Counter-Strike 2,8008,0,True
76561197987639228,730,Counter-Strike 2,12928,0,True
76561198019705278,240,Counter-Strike: Source,99637,0,True
76561198019705278,730,Counter-Strike 2,27154,12,True
76561198035303754,730,Counter-Strike 2,160011,237,True
76561198040831674,730,Counter-Strike 2,228086,1054,True
76561198040831674,252490,Rust,65991,0,True
76561198075701687,730,Counter-Strike 2,10042,0,True
76561198075701687,252490,Rust,6536,0,True
76561198086217993,252490,Rust,3322,0,True
76561198130285029,730,Counter-Strike 2,18346,0,True
76561198130285029,218620,PAYDAY 2,320829,0,True
76561198133218245,730,Counter-Strike 2,84331,308,True
76561198260105426,730,Counter-Strike 2,11750,0,True
76561198007483482,730,Counter-Strike 2,173530,113,True
76561198007647254,240,Counter-Strike: Source,5783,0,True
76561198007647254,730,Counter-Strike 2,11551,0,True
76561198049351332,240,Counter-Strike: Source,45742,0,True
76561198049351332,730,Counter-Strike 2,22485,0,True
76561198054270137,240,Counter-Strike: Source,6684,0,True
76561198054270137,730,Counter-Strike 2,453668,2500,True
76561198057808164,730,Counter-Strike 2,470119,160,True
76561198060228131,218620,PAYDAY 2,121352,0,True
76561198060228131,221100,DayZ,5021,0,True
76561198060228131,730,Counter-Strike 2,59339,0,True
76561198060228131,252490,Rust,82190,0,True
76561198065181742,222880,Insurgency,628,0,True
76561198065181742,730,Counter-Strike 2,795,0,True
76561198073952706,730,Counter-Strike 2,71673,363,True
76561198074578728,730,Counter-Strike 2,56261,374,True
76561198076592128,730,Counter-Strike 2,216833,93,True
76561198084715042,252490,Rust,6615,0,True
76561198084715042,730,Counter-Strike 2,146774,0,True
76561198123795576,730,Counter-Strike 2,90283,56,True
76561198123795576,252490,Rust,32640,0,True
76561198261194724,730,Counter-Strike 2,59110,0,True
76561198815134718,730,Counter-Strike 2,44687,0,True
76561198336667665,218620,PAYDAY 2,1954,0,True
76561198336667665,730,Counter-Strike 2,11762,0,True
76561198426574491,730,Counter-Strike 2,8529,0,True
76561198426574491,648800,Raft,729,0,True
76561198426574491,252490,Rust,706,0,True
76561198811986441,252490,Rust,11761,0,True
76561198811986441,730,Counter-Strike 2,96825,0,True
76561199029632318,730,Counter-Strike 2,12078,61,True
76561199029632318,252490,Rust,2474,0,True
76561199046890632,730,Counter-Strike 2,23084,0,True
76561199078644349,730,Counter-Strike 2,33729,30,True
76561199106534300,730,Counter-Strike 2,47077,30,True
76561199108402442,252490,Rust,624,0,True
76561199108402442,730,Counter-Strike 2,19303,0,True
76561199212329318,730,Counter-Strike 2,17843,0,True
76561199486666577,730,Counter-Strike 2,37538,405,True
76561199556736956,730,Counter-Strike 2,33108,769,True
76561199686872479,730,Counter-Strike 2,3135,0,True
76561198105201176,730,Counter-Strike 2,845,0,True
76561198355419039,218620,PAYDAY 2,1807,0,True
76561198355419039,730,Counter-Strike 2,109754,462,True
76561198377738285,730,Counter-Strike 2,98318,0,True
76561198377738285,648800,Raft,1692,0,True
76561198377738285,252490,Rust,113055,0,True
76561198377738285,221100,DayZ,8922,0,True
76561199017442851,252490,Rust,1506,0,True
76561199017442851,730,Counter-Strike 2,153510,211,True
76561199025478630,730,Counter-Strike 2,24288,2287,True
76561199025478630,648800,Raft,848,0,True
76561199025478630,252490,Rust,122271,634,True
76561199101677475,252490,Rust,30656,0,True
76561199101677475,730,Counter-Strike 2,11166,1484,True
76561199107983103,730,Counter-Strike 2,13808,1048,True
76561199107983103,648800,Raft,1160,0,True
76561199107983103,252490,Rust,42955,9,True
76561199120182920,252490,Rust,57052,23,True
76561199120182920,730,Counter-Strike 2,137421,15,True
76561199133638664,252490,Rust,17210,0,True
76561199133638664,730,Counter-Strike 2,199779,0,True
76561199149229953,730,Counter-Strike 2,49040,4,True
76561199559759812,252490,Rust,22728,1756,True
76561198013644783,730,Counter-Strike 2,29970,0,True
76561198097915387,218620,PAYDAY 2,5406,0,True
76561198097915387,252490,Rust,1666,0,True
76561198097915387,222880,Insurgency,1800,0,True
76561198097915387,730,Counter-Strike 2,51692,697,True
76561198100586325,730,Counter-Strike 2,47813,0,True
76561198100586325,218620,PAYDAY 2,632,0,True
76561198132134780,730,Counter-Strike 2,67532,0,True
76561198189104559,730,Counter-Strike 2,37596,0,True
76561198161077590,730,Counter-Strike 2,46258,0,True
76561198169568081,730,Counter-Strike 2,4977,0,True
76561198184033451,730,Counter-Strike 2,96847,111,True
76561198253374699,730,Counter-Strike 2,14341,12,True
76561198255468404,221100,DayZ,1399,0,True
76561198255468404,730,Counter-Strike 2,59896,0,True
76561198255468404,252490,Rust,22677,0,True
76561198292672431,218620,PAYDAY 2,2229,0,True
76561198292672431,730,Counter-Strike 2,125708,0,True
76561198300567148,252490,Rust,100616,0,True
76561198300567148,730,Counter-Strike 2,51044,711,True
76561198422287664,730,Counter-Strike 2,83892,1248,True
76561198425893612,730,Counter-Strike 2,173318,0,True
76561198861181448,730,Counter-Strike 2,8004,0,True
76561198960995062,730,Counter-Strike 2,88180,25,True
76561199000275466,730,Counter-Strike 2,57196,0,True
76561199005289882,252490,Rust,122572,269,True
76561199005289882,730,Counter-Strike 2,4046,0,True
76561199043143512,240,Counter-Strike: Source,2403,0,True
76561199043143512,730,Counter-Strike 2,196981,0,True
76561199046177470,730,Counter-Strike 2,35063,1233,True
76561199058748363,648800,Raft,650,0,True
76561199058748363,730,Counter-Strike 2,9462,0,True
76561199099824646,252490,Rust,185195,145,True
76561199099824646,730,Counter-Strike 2,50242,8,True
76561199164590054,730,Counter-Strike 2,1210,0,True
76561199206808937,730,Counter-Strike 2,36734,0,True
76561199206808937,648800,Raft,1905,0,True
76561199247362587,730,Counter-Strike 2,153003,110,True
76561199376918555,730,Counter-Strike 2,40520,0,True
76561199468405536,730,Counter-Strike 2,1314,0,True
76561199484448312,730,Counter-Strike 2,41198,0,True
76561199484448312,252490,Rust,638,242,True
76561199543353991,730,Counter-Strike 2,1459,0,True
76561199634052715,730,Counter-Strike 2,3419,0,True
76561199634052715,648800,Raft,758,0,True
76561199634052715,252490,Rust,3557,0,True
76561198000856224,730,Counter-Strike 2,84010,0,True
76561198000856224,218620,PAYDAY 2,15850,0,True
76561198028784078,730,Counter-Strike 2,838,0,True
76561198032058288,730,Counter-Strike 2,65132,0,True
76561198032058288,221100,DayZ,1443,0,True
76561198051537470,730,Counter-Strike 2,55048,0,True
76561198063472014,730,Counter-Strike 2,18864,0,True
76561198063472014,252490,Rust,1300,0,True
76561198135819302,730,Counter-Strike 2,27058,0,True
76561198135819302,218620,PAYDAY 2,4814,1311,True
76561198135819302,252490,Rust,14882,0,True
76561199681249140,730,Counter-Strike 2,27329,0,True
76561198080953070,730,Counter-Strike 2,94598,964,True
76561198313773137,730,Counter-Strike 2,88942,0,True
76561198935900863,730,Counter-Strike 2,51452,273,True
76561197996556038,221100,DayZ,30443,0,True
76561198020398608,730,Counter-Strike 2,2893,0,True
76561198038135778,240,Counter-Strike: Source,1487,0,True
76561198038135778,730,Counter-Strike 2,34464,0,True
76561198038135778,218620,PAYDAY 2,910,0,True
76561198039167215,730,Counter-Strike 2,983,0,True
76561198040758107,730,Counter-Strike 2,283661,2504,True
76561198053634492,730,Counter-Strike 2,10006,0,True
76561198053634492,218620,PAYDAY 2,1287,0,True
76561198060125872,730,Counter-Strike 2,3192,0,True
76561198061687693,730,Counter-Strike 2,11317,0,True
76561198072276831,730,Counter-Strike 2,64585,0,True
76561198098249106,730,Counter-Strike 2,55031,0,True
76561198098249106,218620,PAYDAY 2,605,0,True
76561198247108840,730,Counter-Strike 2,140503,270,True
76561198313083609,730,Counter-Strike 2,107726,279,True
76561198313083609,648800,Raft,1409,0,True
76561198320719077,730,Counter-Strike 2,252060,0,True
76561198406631839,730,Counter-Strike 2,11267,0,True
76561198443613980,730,Counter-Strike 2,12200,0,True
76561199015087121,648800,Raft,2253,0,True
76561199015087121,730,Counter-Strike 2,81309,345,True
76561199117173408,730,Counter-Strike 2,51123,23,True
76561198006670231,730,Counter-Strike 2,557632,5347,True
76561198017509710,730,Counter-Strike 2,44840,0,True
76561198017509710,252490,Rust,1009,0,True
76561198022886962,730,Counter-Strike 2,5538,0,True
76561198030586489,240,Counter-Strike: Source,22186,0,True
76561198030586489,218620,PAYDAY 2,4775,0,True
76561198030586489,730,Counter-Strike 2,23869,0,True
76561198030586489,252490,Rust,4576,0,True
76561198030586489,221100,DayZ,5902,0,True
76561198030586489,222880,Insurgency,720,0,True
76561198038530419,730,Counter-Strike 2,107015,0,True
76561198038530419,218620,PAYDAY 2,1911,0,True
76561198038541096,240,Counter-Strike: Source,4137,0,True
76561198038541096,730,Counter-Strike 2,13729,0,True
76561198038541096,648800,Raft,3071,0,True
76561198053432396,240,Counter-Strike: Source,1379,0,True
76561198053432396,730,Counter-Strike 2,38483,0,True
76561198053432396,221100,DayZ,13208,0,True
76561198053432396,252490,Rust,23409,0,True
76561198057271840,730,Counter-Strike 2,33657,0,True
76561198064724877,730,Counter-Strike 2,60692,0,True
76561198068084834,240,Counter-Strike: Source,1010,0,True
76561198068084834,730,Counter-Strike 2,5627,0,True
76561198068084834,218620,PAYDAY 2,943,0,True
76561198068084834,648800,Raft,7153,0,True
76561198068114535,240,Counter-Strike: Source,1463,0,True
76561198068114535,730,Counter-Strike 2,136070,440,True
76561198068114535,218620,PAYDAY 2,11163,0,True
76561198068114535,252490,Rust,4882,0,True
76561198068114535,221100,DayZ,20469,0,True
76561198075271799,730,Counter-Strike 2,43688,0,True
76561198075271799,218620,PAYDAY 2,8078,0,True
76561198075271799,252490,Rust,4385,0,True
76561198075271799,221100,DayZ,1467,0,True
76561198075271799,648800,Raft,1060,0,True
76561198079111792,730,Counter-Strike 2,59614,0,True
76561198079111792,218620,PAYDAY 2,2990,0,True
76561198079128985,240,Counter-Strike: Source,2028,0,True
76561198079128985,730,Counter-Strike 2,148720,0,True
76561198079128985,218620,PAYDAY 2,2059,0,True
76561198100113097,730,Counter-Strike 2,197799,0,True
76561198104099240,252490,Rust,16017,0,True
76561198104099240,221100,DayZ,8348,0,True
76561198104099240,222880,Insurgency,1975,0,True
76561198104099240,730,Counter-Strike 2,58279,0,True
76561198104099240,218620,PAYDAY 2,1279,0,True
76561198108807314,730,Counter-Strike 2,591608,0,True
76561198108807314,218620,PAYDAY 2,992,0,True
76561198108807314,648800,Raft,2295,0,True
76561198113586506,252490,Rust,3168,0,True
76561198118089906,730,Counter-Strike 2,171617,81,True
76561198118089906,252490,Rust,67050,0,True
76561198118089906,221100,DayZ,5746,0,True
76561198118943349,730,Counter-Strike 2,106655,0,True
76561198118943349,218620,PAYDAY 2,1362,0,True
76561198118943349,252490,Rust,10136,0,True
76561198118943349,221100,DayZ,1704,0,True
76561198119887700,730,Counter-Strike 2,57352,0,True
76561198119887700,218620,PAYDAY 2,14096,0,True
76561198119887700,221100,DayZ,16357,0,True
76561198119887700,252490,Rust,5736,0,True
76561198122622399,252490,Rust,1680,0,True
76561198122622399,730,Counter-Strike 2,27043,0,True
76561198127418786,218620,PAYDAY 2,5457,0,True
76561198127418786,252490,Rust,13330,0,True
76561198127418786,730,Counter-Strike 2,117494,0,True
76561198127418786,648800,Raft,1865,0,True
76561198127698880,240,Counter-Strike: Source,2966,0,True
76561198127698880,730,Counter-Strike 2,65940,0,True
76561198127698880,222880,Insurgency,1284,0,True
76561198130494837,218620,PAYDAY 2,5608,0,True
76561198130494837,222880,Insurgency,13379,0,True
76561198130494837,240,Counter-Strike: Source,5403,0,True
76561198130494837,730,Counter-Strike 2,59027,0,True
76561198139865766,240,Counter-Strike: Source,9622,0,True
76561198139865766,730,Counter-Strike 2,70583,1675,True
76561198139865766,218620,PAYDAY 2,11705,0,True
76561198140148368,730,Counter-Strike 2,184690,1009,True
76561198146250958,730,Counter-Strike 2,134300,0,True
76561198148248117,730,Counter-Strike 2,49984,0,True
76561198157378209,730,Counter-Strike 2,76437,652,True
76561198157378209,252490,Rust,5184,0,True
76561198160484312,240,Counter-Strike: Source,782,0,True
76561198160484312,730,Counter-Strike 2,228881,0,True
76561198160648377,218620,PAYDAY 2,23757,0,True
76561198160648377,252490,Rust,14270,0,True
76561198160648377,240,Counter-Strike: Source,605,0,True
76561198160648377,730,Counter-Strike 2,28621,0,True
76561198161659475,218620,PAYDAY 2,1059,0,True
76561198161659475,252490,Rust,23330,0,True
76561198161659475,222880,Insurgency,1830,0,True
76561198161659475,730,Counter-Strike 2,77666,0,True
76561198161689996,218620,PAYDAY 2,1681,0,True
76561198161689996,252490,Rust,66209,0,True
76561198161689996,730,Counter-Strike 2,52287,0,True
76561198161825085,240,Counter-Strike: Source,11053,0,True
76561198161825085,730,Counter-Strike 2,106209,0,True
76561198171563353,240,Counter-Strike: Source,1193,0,True
76561198171563353,730,Counter-Strike 2,175408,0,True
76561198171563353,218620,PAYDAY 2,5638,0,True
76561198189073331,221100,DayZ,27749,0,True
76561198189073331,730,Counter-Strike 2,15299,0,True
76561198189073331,252490,Rust,16380,0,True
76561198191821895,218620,PAYDAY 2,2547,0,True
76561198191821895,730,Counter-Strike 2,149531,0,True
76561198192664214,240,Counter-Strike: Source,1994,0,True
76561198192664214,252490,Rust,23442,0,True
76561198197365050,730,Counter-Strike 2,67451,333,True
76561198202010565,730,Counter-Strike 2,92686,0,True
76561198207308739,730,Counter-Strike 2,271657,6884,True
76561198207308739,252490,Rust,54255,0,True
76561198231439400,730,Counter-Strike 2,207875,457,True
76561198231439400,218620,PAYDAY 2,636,0,True
76561198245144134,240,Counter-Strike: Source,695,0,True
76561198245144134,730,Counter-Strike 2,24611,0,True
76561198253102613,730,Counter-Strike 2,19888,0,True
76561198253102613,218620,PAYDAY 2,643,0,True
76561198253488011,730,Counter-Strike 2,299834,0,True
76561198262543324,240,Counter-Strike: Source,1291,0,True
76561198262543324,730,Counter-Strike 2,89045,2828,True
76561198262543324,218620,PAYDAY 2,3066,0,True
76561198263515569,730,Counter-Strike 2,148681,134,True
76561198263515569,218620,PAYDAY 2,667,0,True
76561198264885466,730,Counter-Strike 2,78791,3379,True
76561198274834012,730,Counter-Strike 2,82544,264,True
76561198275586342,730,Counter-Strike 2,2734,81,True
76561198278217259,730,Counter-Strike 2,95333,0,True
76561198283025714,730,Counter-Strike 2,708,0,True
76561198286813852,730,Counter-Strike 2,194959,0,True
76561198294283895,218620,PAYDAY 2,3058,0,True
76561198294283895,730,Counter-Strike 2,56943,0,True
76561198294283895,252490,Rust,9326,841,True
76561198300370898,730,Counter-Strike 2,85904,241,True
76561198326515980,730,Counter-Strike 2,55190,0,True
76561198326515980,252490,Rust,190998,0,True
76561198327100176,730,Counter-Strike 2,72170,0,True
76561198336911163,730,Counter-Strike 2,37430,0,True
76561198336911163,252490,Rust,1117,0,True
76561198340032219,730,Counter-Strike 2,62361,0,True
76561198340373619,730,Counter-Strike 2,38184,0,True
76561198341870959,730,Counter-Strike 2,65873,397,True
76561198341870959,252490,Rust,53438,0,True
76561198345493082,730,Counter-Strike 2,12775,0,True
76561198362862167,730,Counter-Strike 2,156379,242,True
76561198393554605,730,Counter-Strike 2,3038,0,True
76561198422772997,730,Counter-Strike 2,9134,0,True
76561198447304466,730,Counter-Strike 2,113174,228,True
76561198866976030,221100,DayZ,857,0,True
76561198866976030,730,Counter-Strike 2,22265,0,True
76561199036836475,252490,Rust,2864,0,True
76561199036836475,730,Counter-Strike 2,2641,0,True
76561199083539880,252490,Rust,1879,0,True
76561199083539880,730,Counter-Strike 2,1563,0,True
76561199418071905,730,Counter-Strike 2,45498,256,True
76561197961151398,730,Counter-Strike 2,18385,0,True
76561197985283333,240,Counter-Strike: Source,34233,0,True
76561197985283333,730,Counter-Strike 2,8146,0,True
76561197985283333,221100,DayZ,1360,0,True
76561197986332845,730,Counter-Strike 2,23802,0,True
76561197988585677,730,Counter-Strike 2,100876,0,True
76561198006700021,218620,PAYDAY 2,3289,0,True
76561198006700021,730,Counter-Strike 2,49327,0,True
76561198006857955,730,Counter-Strike 2,45124,0,True
76561198006857955,218620,PAYDAY 2,1205,0,True
76561198020994184,730,Counter-Strike 2,46030,0,True
76561198034680054,730,Counter-Strike 2,12521,0,True
76561198035187959,730,Counter-Strike 2,60443,0,True
76561198043131379,221100,DayZ,10202,0,True
76561198043131379,730,Counter-Strike 2,1804,0,True
76561198054368500,730,Counter-Strike 2,35031,0,True
76561198055030758,730,Counter-Strike 2,46392,100,True
76561198057754243,730,Counter-Strike 2,57537,0,True
76561198057763253,730,Counter-Strike 2,64848,0,True
76561198057763253,218620,PAYDAY 2,712,0,True
76561198069936610,730,Counter-Strike 2,1575,0,True
76561198102987489,730,Counter-Strike 2,15978,1552,True
76561198110109048,730,Counter-Strike 2,79057,0,True
76561198110109048,648800,Raft,1321,0,True
76561198110109048,252490,Rust,139609,567,True
76561198120624989,730,Counter-Strike 2,353875,0,True
